5 Minutes,Lane 1 Flow (Veh/5 Minutes),Occ,Speed,402555
05/12/2016 12:35,289,0.0563,64.1,100
05/12/2016 12:40,289,0.0536,64.9,100
05/12/2016 12:45,274,0.0536,63.8,100
05/12/2016 12:50,302,0.0582,63.8,100
05/12/2016 12:55,280,0.053,63.9,100
05/12/2016 13:00,289,0.0557,63.6,100
05/12/2016 13:05,258,0.0466,65.6,100
05/12/2016 13:10,275,0.0536,64.7,100
05/12/2016 13:15,280,0.0557,63.4,100
05/12/2016 13:20,301,0.0572,64.2,100
05/12/2016 13:25,322,0.0605,64.5,100
05/12/2016 13:30,313,0.0583,65.2,100
05/12/2016 13:35,321,0.0626,64.1,100
05/12/2016 13:40,349,0.0649,65.1,100
05/12/2016 13:45,338,0.0686,63.2,100
05/12/2016 13:50,323,0.0622,63.4,100
05/12/2016 13:55,345,0.0638,64.8,100
05/12/2016 14:00,359,0.067,62.1,100
05/12/2016 14:05,363,0.0729,59.1,100
05/12/2016 14:10,347,0.0663,58.3,100
05/12/2016 14:15,402,0.0783,57.3,100
05/12/2016 14:20,399,0.0777,56.4,100
05/12/2016 14:25,412,0.0757,57.2,100
05/12/2016 14:30,408,0.0781,57.2,100
05/12/2016 14:35,442,0.088,53.8,100
05/12/2016 14:40,404,0.0723,57.2,100
05/12/2016 14:45,453,0.0871,56.4,100
05/12/2016 14:50,417,0.077,57.5,100
05/12/2016 14:55,438,0.0866,56,100
05/12/2016 15:00,431,0.0845,55.8,100
05/12/2016 15:05,422,0.0891,53.9,100
05/12/2016 15:10,443,0.0855,55.2,100
05/12/2016 15:15,414,0.078,56.4,100
05/12/2016 15:20,398,0.0764,56.4,100
05/12/2016 15:25,435,0.0814,56.8,100
05/12/2016 15:30,451,0.0838,56.8,100
05/12/2016 15:35,415,0.0789,56.7,100
05/12/2016 15:40,422,0.0773,57.4,100
05/12/2016 15:45,413,0.0762,57,100
05/12/2016 15:50,425,0.085,54.7,100
05/12/2016 15:55,428,0.0812,54.4,100
05/12/2016 16:00,412,0.0788,54.6,100
05/12/2016 16:05,400,0.0737,56,100
05/12/2016 16:10,466,0.0882,54.5,100
05/12/2016 16:15,500,0.0985,53,100
05/12/2016 16:20,524,0.1034,52.9,100
05/12/2016 16:25,507,0.1057,51.4,100
05/12/2016 16:30,480,0.0943,51.6,100
05/12/2016 16:35,459,0.125,45.2,100
05/12/2016 16:40,502,0.1499,39.9,100
05/12/2016 16:45,533,0.1206,43.1,100
05/12/2016 16:50,456,0.179,35.9,100
05/12/2016 16:55,410,0.2851,26.8,100
05/12/2016 17:00,457,0.2515,23.8,100
05/12/2016 17:05,403,0.15,27,100
05/12/2016 17:10,375,0.0786,38.9,100
05/12/2016 17:15,407,0.0777,64.2,0
05/12/2016 17:20,391,0.0726,64.6,0
05/12/2016 17:25,398,0.0725,65,0
05/12/2016 17:30,410,0.0857,50.7,100
05/12/2016 17:35,368,0.0689,53.7,100
05/12/2016 17:40,355,0.0689,54.8,100
05/12/2016 17:45,396,0.0749,55.7,100
05/12/2016 17:50,433,0.0823,56.6,100
05/12/2016 17:55,367,0.0746,56.4,100
05/12/2016 18:00,420,0.0747,61.5,100
05/12/2016 18:05,357,0.0665,63.2,100
05/12/2016 18:10,357,0.07,62.7,100
05/12/2016 18:15,396,0.0701,65.3,100
05/12/2016 18:20,373,0.0671,66,100
05/12/2016 18:25,395,0.07,66.9,100
05/12/2016 18:30,365,0.0671,66.2,100
05/12/2016 18:35,370,0.0695,65.3,100
05/12/2016 18:40,388,0.0693,66.4,100
05/12/2016 18:45,438,0.0822,65.2,100
05/12/2016 18:50,338,0.0595,66.3,100
05/12/2016 18:55,353,0.0631,66.8,100
05/12/2016 19:00,383,0.0688,66.7,100
05/12/2016 19:05,292,0.0526,66.4,100
05/12/2016 19:10,300,0.0541,66.3,100
05/12/2016 19:15,355,0.0643,66.3,100
05/12/2016 19:20,360,0.0634,67,100
05/12/2016 19:25,335,0.0604,66.8,100
05/12/2016 19:30,344,0.0616,66.7,100
05/12/2016 19:35,290,0.0517,66.5,100
05/12/2016 19:40,284,0.0512,66.6,100
05/12/2016 19:45,295,0.0504,67.8,100
05/12/2016 19:50,275,0.0491,67.1,100
05/12/2016 19:55,291,0.0503,68,100
05/12/2016 20:00,258,0.0444,68.5,100
05/12/2016 20:05,240,0.0427,67.3,100
05/12/2016 20:10,256,0.0467,66,100
05/12/2016 20:15,289,0.0518,66.3,100
05/12/2016 20:20,258,0.0496,64.2,100
05/12/2016 20:25,297,0.0557,63.9,100
05/12/2016 20:30,263,0.0466,65.5,100
05/12/2016 20:35,234,0.0427,65.6,100
05/12/2016 20:40,237,0.0432,65.3,100
05/12/2016 20:45,288,0.0522,65.6,100
05/12/2016 20:50,221,0.0408,64.8,100
05/12/2016 20:55,263,0.0497,64.3,100
05/12/2016 21:00,240,0.044,66.2,100
05/12/2016 21:05,226,0.0418,66.5,100
05/12/2016 21:10,217,0.042,65.6,100
05/12/2016 21:15,243,0.0438,67.2,100
05/12/2016 21:20,233,0.043,67.6,100
05/12/2016 21:25,239,0.0428,68.3,100
05/12/2016 21:30,204,0.0409,66.1,100
05/12/2016 21:35,212,0.0377,67.7,100
05/12/2016 21:40,217,0.0395,67.8,100
05/12/2016 21:45,217,0.04,67.9,100
05/12/2016 21:50,214,0.039,68.4,100
05/12/2016 21:55,205,0.0386,67.2,100
05/12/2016 22:00,231,0.0444,66.3,100
05/12/2016 22:05,263,0.0481,66.8,100
05/12/2016 22:10,203,0.0359,67.5,100
05/12/2016 22:15,192,0.035,67.6,100
05/12/2016 22:20,216,0.0395,68.2,100
05/12/2016 22:25,181,0.0307,69.6,100
05/12/2016 22:30,170,0.0316,68.5,100
05/12/2016 22:35,194,0.0348,68.2,100
05/12/2016 22:40,174,0.0322,68,100
05/12/2016 22:45,168,0.0308,67.8,100
05/12/2016 22:50,143,0.0266,67,100
05/12/2016 22:55,155,0.0275,68.2,100
05/12/2016 23:00,145,0.0257,68.1,100
05/12/2016 23:05,126,0.0235,67.3,100
05/12/2016 23:10,112,0.0209,66.1,100
05/12/2016 23:15,139,0.0256,65.6,100
05/12/2016 23:20,111,0.0193,67.2,100
05/12/2016 23:25,95,0.0161,67.9,100
05/12/2016 23:30,87,0.0159,66.7,100
05/12/2016 23:35,99,0.0196,65.7,100
05/12/2016 23:40,98,0.017,67.5,100
05/12/2016 23:45,100,0.0166,68.7,100
05/12/2016 23:50,112,0.0202,68,100
05/12/2016 23:55,94,0.0168,68,100
05/13/2016 00:00,68,0.0122,67.9,100
05/13/2016 00:05,77,0.0137,67.5,100
05/13/2016 00:10,78,0.0138,67.2,100
05/13/2016 00:15,72,0.0128,67.6,100
05/13/2016 00:20,69,0.012,67.7,100
05/13/2016 00:25,62,0.0111,67.8,100
05/13/2016 00:30,63,0.0108,67.6,100
05/13/2016 00:35,65,0.0112,67.5,100
05/13/2016 00:40,53,0.0091,68.1,100
05/13/2016 00:45,39,0.008,66.7,100
05/13/2016 00:50,44,0.0086,66.9,100
05/13/2016 00:55,31,0.0054,66.7,100
05/13/2016 01:00,35,0.0068,66.7,100
05/13/2016 01:05,44,0.0078,67.2,100
05/13/2016 01:10,25,0.0046,66.8,100
05/13/2016 01:15,33,0.0056,67.6,100
05/13/2016 01:20,31,0.0053,68.1,100
05/13/2016 01:25,50,0.0106,66.5,100
05/13/2016 01:30,35,0.0063,67.3,100
05/13/2016 01:35,34,0.0065,67.3,100
05/13/2016 01:40,20,0.0041,66.3,100
05/13/2016 01:45,34,0.0062,67.4,100
05/13/2016 01:50,24,0.0048,66.1,100
05/13/2016 01:55,29,0.0051,66.7,100
05/13/2016 02:00,28,0.0049,67.8,100
05/13/2016 02:05,20,0.0035,67.8,100
05/13/2016 02:10,23,0.0041,68.3,100
05/13/2016 02:15,16,0.0025,68.4,100
05/13/2016 02:20,15,0.0027,67.7,100
05/13/2016 02:25,21,0.0038,67.1,100
05/13/2016 02:30,17,0.0028,68,100
05/13/2016 02:35,18,0.0043,67.2,100
05/13/2016 02:40,21,0.0048,66.3,100
05/13/2016 02:45,15,0.0032,66.2,100
05/13/2016 02:50,13,0.0025,67,100
05/13/2016 02:55,12,0.0035,65.4,100
05/13/2016 03:00,15,0.0028,66.7,100
05/13/2016 03:05,8,0.0016,65.5,100
05/13/2016 03:10,8,0.0012,67.6,100
05/13/2016 03:15,12,0.0031,67,100
05/13/2016 03:20,16,0.003,66.3,100
05/13/2016 03:25,17,0.0043,66.3,100
05/13/2016 03:30,10,0.0018,68,100
05/13/2016 03:35,9,0.0019,66.8,100
05/13/2016 03:40,6,0.0011,68.1,100
05/13/2016 03:45,8,0.0015,66.9,100
05/13/2016 03:50,15,0.0037,67.1,100
05/13/2016 03:55,6,0.0011,68.3,100
05/13/2016 04:00,8,0.0016,68,100
05/13/2016 04:05,11,0.003,65.5,100
05/13/2016 04:10,14,0.0024,67.9,100
05/13/2016 04:15,14,0.0034,67.1,100
05/13/2016 04:20,11,0.0024,68.3,100
05/13/2016 04:25,14,0.0033,67.7,100
05/13/2016 04:30,20,0.0036,67.1,100
05/13/2016 04:35,16,0.0032,67.5,100
05/13/2016 04:40,15,0.0029,67.4,100
05/13/2016 04:45,20,0.006,65.8,100
05/13/2016 04:50,27,0.0047,67.3,100
05/13/2016 04:55,17,0.0027,68.7,100
05/13/2016 05:00,15,0.0049,65.8,100
05/13/2016 05:05,24,0.0054,66.6,100
05/13/2016 05:10,24,0.0054,66.5,100
05/13/2016 05:15,12,0.0021,67.2,100
05/13/2016 05:20,35,0.0073,66.3,100
05/13/2016 05:25,22,0.0037,66.5,100
05/13/2016 05:30,40,0.0083,66.9,100
05/13/2016 05:35,47,0.0092,66.3,100
05/13/2016 05:40,37,0.0066,67.4,100
05/13/2016 05:45,55,0.0103,67.4,100
05/13/2016 05:50,40,0.0071,67.7,100
05/13/2016 05:55,62,0.0126,67.1,100
05/13/2016 06:00,61,0.0111,67.2,100
05/13/2016 06:05,52,0.0089,68.1,100
05/13/2016 06:10,56,0.0106,68.3,100
05/13/2016 06:15,76,0.0135,68.1,100
05/13/2016 06:20,73,0.0135,67.6,100
05/13/2016 06:25,83,0.0137,69.3,100
05/13/2016 06:30,103,0.0198,67.5,100
05/13/2016 06:35,110,0.0191,68.9,100
05/13/2016 06:40,131,0.0224,69.8,100
05/13/2016 06:45,115,0.0215,68.4,100
05/13/2016 06:50,98,0.0171,69.2,100
05/13/2016 06:55,130,0.0223,69.8,100
05/13/2016 07:00,135,0.0258,67.2,100
05/13/2016 07:05,133,0.0252,66.8,100
05/13/2016 07:10,161,0.0292,66.8,100
05/13/2016 07:15,172,0.0327,66.2,100
05/13/2016 07:20,175,0.0302,68.6,100
05/13/2016 07:25,216,0.0384,68.7,100
05/13/2016 07:30,190,0.0346,68.1,100
05/13/2016 07:35,240,0.0411,69.1,100
05/13/2016 07:40,241,0.0416,69.5,100
05/13/2016 07:45,260,0.0464,68.7,100
05/13/2016 07:50,245,0.0463,66.4,100
05/13/2016 07:55,221,0.0415,65.8,100
05/13/2016 08:00,248,0.0435,68.1,100
05/13/2016 08:05,232,0.0426,67.9,100
05/13/2016 08:10,285,0.0493,69.6,100
05/13/2016 08:15,250,0.0458,68.7,100
05/13/2016 08:20,249,0.0435,69.6,100
05/13/2016 08:25,270,0.0515,67.5,100
05/13/2016 08:30,306,0.0608,65.2,100
05/13/2016 08:35,284,0.0511,67,100
05/13/2016 08:40,297,0.0573,65.8,100
05/13/2016 08:45,149,0.0268,66.8,100
05/13/2016 08:50,250,0.0477,66.3,100
05/13/2016 08:55,276,0.0505,67,100
05/13/2016 09:00,308,0.0566,68.5,100
05/13/2016 09:05,289,0.0504,71,100
05/13/2016 09:10,264,0.0519,68.6,100
05/13/2016 09:15,243,0.0445,69.6,100
05/13/2016 09:20,285,0.0514,70.3,100
05/13/2016 09:25,207,0.0414,68,100
05/13/2016 09:30,265,0.0531,66.5,100
05/13/2016 09:35,243,0.0467,66.9,100
05/13/2016 09:40,280,0.0527,67.3,100
05/13/2016 09:45,238,0.0448,67.9,100
05/13/2016 09:50,249,0.0485,67.2,100
05/13/2016 09:55,256,0.055,64.9,100
05/13/2016 10:00,215,0.0442,65.5,100
05/13/2016 10:05,269,0.052,67.1,100
05/13/2016 10:10,255,0.0481,68.8,100
05/13/2016 10:15,261,0.0509,68.5,100
05/13/2016 10:20,257,0.049,69.4,100
05/13/2016 10:25,241,0.0479,68.4,100
05/13/2016 10:30,242,0.0491,67.5,100
05/13/2016 10:35,272,0.0541,67.3,100
05/13/2016 10:40,278,0.0563,66.8,100
05/13/2016 10:45,264,0.0511,67.6,100
05/13/2016 10:50,296,0.0603,66.5,100
05/13/2016 10:55,230,0.0435,68.8,100
05/13/2016 11:00,269,0.0558,67.2,100
05/13/2016 11:05,266,0.0512,69.2,100
05/13/2016 11:10,285,0.0563,68.8,100
05/13/2016 11:15,274,0.0527,69.8,100
05/13/2016 11:20,300,0.0616,68,100
05/13/2016 11:25,312,0.0617,68,100
05/13/2016 11:30,253,0.0542,66,100
05/13/2016 11:35,287,0.0534,69,100
05/13/2016 11:40,284,0.054,69.7,100
05/13/2016 11:45,344,0.0668,69.3,100
05/13/2016 11:50,301,0.0584,69.3,100
05/13/2016 11:55,316,0.0622,69,100
05/13/2016 12:00,306,0.0614,68.3,100
05/13/2016 12:05,289,0.0569,68,100
05/13/2016 12:10,356,0.071,68.1,100
05/13/2016 12:15,321,0.0584,70.3,100
05/13/2016 12:20,340,0.0653,70,100
05/13/2016 12:25,328,0.0619,70.2,100
05/13/2016 12:30,329,0.0635,69.5,100
05/13/2016 12:35,344,0.0694,67.9,100
05/13/2016 12:40,361,0.0684,68.9,100
05/13/2016 12:45,363,0.0694,69.4,100
05/13/2016 12:50,324,0.0619,69.5,100
05/13/2016 12:55,327,0.0605,70.4,100
05/13/2016 13:00,329,0.0635,69.2,100
05/13/2016 13:05,316,0.0584,69.7,100
05/13/2016 13:10,297,0.0621,66.8,100
05/13/2016 13:15,359,0.0691,67.7,100
05/13/2016 13:20,288,0.0532,68.9,100
05/13/2016 13:25,365,0.0694,68.9,100
05/13/2016 13:30,379,0.0786,67.2,100
05/13/2016 13:35,381,0.0727,67.9,100
05/13/2016 13:40,366,0.0695,68.3,100
05/13/2016 13:45,372,0.0696,69.2,100
05/13/2016 13:50,395,0.0758,68.6,100
05/13/2016 13:55,418,0.081,68.2,100
05/13/2016 14:00,409,0.0768,59.4,100
05/13/2016 14:05,416,0.0764,55.9,100
05/13/2016 14:10,255,0.0457,62.4,100
05/13/2016 14:15,228,0.0439,60.4,100
05/13/2016 14:20,296,0.0625,53.8,100
05/13/2016 14:25,404,0.0759,52.1,100
05/13/2016 14:30,412,0.078,48.2,100
05/13/2016 14:35,381,0.0705,49.3,100
05/13/2016 14:40,377,0.0713,47.8,100
05/13/2016 14:45,407,0.0743,50.7,100
05/13/2016 14:50,395,0.074,47.5,100
05/13/2016 14:55,416,0.0789,47.1,100
05/13/2016 15:00,437,0.0817,48.1,100
05/13/2016 15:05,433,0.0802,47,100
05/13/2016 15:10,421,0.0776,48,100
05/13/2016 15:15,417,0.081,47.7,100
05/13/2016 15:20,433,0.0796,48.3,100
05/13/2016 15:25,396,0.0725,51,100
05/13/2016 15:30,396,0.0742,49,100
05/13/2016 15:35,417,0.0758,49.2,100
05/13/2016 15:40,418,0.0798,49,100
05/13/2016 15:45,393,0.0711,50.3,100
05/13/2016 15:50,454,0.084,46.2,100
05/13/2016 15:55,407,0.0757,49.8,100
05/13/2016 16:00,408,0.077,46.6,100
05/13/2016 16:05,438,0.0827,44.9,100
05/13/2016 16:10,407,0.0754,43.1,100
05/13/2016 16:15,437,0.0807,42.9,100
05/13/2016 16:20,434,0.0824,42.3,100
05/13/2016 16:25,481,0.0932,40.4,100
05/13/2016 16:30,509,0.1015,42.5,100
05/13/2016 16:35,463,0.089,40.6,100
05/13/2016 16:40,524,0.1083,40.3,100
05/13/2016 16:45,505,0.1233,37.5,100
05/13/2016 16:50,476,0.103,37,100
05/13/2016 16:55,495,0.0992,38.4,100
05/13/2016 17:00,520,0.1158,37.1,100
05/13/2016 17:05,484,0.1006,38.1,100
05/13/2016 17:10,473,0.0904,40.7,100
05/13/2016 17:15,457,0.1028,38.4,100
05/13/2016 17:20,488,0.0946,41.5,100
05/13/2016 17:25,403,0.0767,43.9,100
05/13/2016 17:30,367,0.0674,45.2,100
05/13/2016 17:35,337,0.0671,42.3,100
05/13/2016 17:40,310,0.057,44.7,100
05/13/2016 17:45,355,0.0704,45.1,100
05/13/2016 17:50,375,0.0724,47,100
05/13/2016 17:55,419,0.0786,47.9,100
05/13/2016 18:00,381,0.0701,56.7,100
05/13/2016 18:05,319,0.0573,62.3,100
05/13/2016 18:10,354,0.0655,63.8,100
05/13/2016 18:15,350,0.0657,64.1,100
05/13/2016 18:20,372,0.0678,65.3,100
05/13/2016 18:25,377,0.0716,64.6,100
05/13/2016 18:30,320,0.058,65.6,100
05/13/2016 18:35,387,0.0717,65.5,100
05/13/2016 18:40,355,0.064,66.1,100
05/13/2016 18:45,300,0.0541,66,100
05/13/2016 18:50,362,0.0632,67.4,100
05/13/2016 18:55,342,0.0693,63.8,100
05/13/2016 19:00,328,0.0608,64,100
05/13/2016 19:05,339,0.0622,64.7,100
05/13/2016 19:10,303,0.0552,65.2,100
05/13/2016 19:15,278,0.0513,65.2,100
05/13/2016 19:20,306,0.058,64.3,100
05/13/2016 19:25,315,0.0598,64,100
05/13/2016 19:30,325,0.0577,65.5,100
05/13/2016 19:35,282,0.0521,65.4,100
05/13/2016 19:40,274,0.05,65.6,100
05/13/2016 19:45,249,0.0452,65.6,100
05/13/2016 19:50,295,0.0519,66.5,100
05/13/2016 19:55,274,0.0486,66.7,100
05/13/2016 20:00,286,0.0502,67.3,100
05/13/2016 20:05,293,0.0555,65.6,100
05/13/2016 20:10,257,0.0467,65.2,100
05/13/2016 20:15,245,0.0432,66.3,100
05/13/2016 20:20,244,0.0446,65.9,100
05/13/2016 20:25,249,0.0465,65.2,100
05/13/2016 20:30,229,0.0424,65,100
05/13/2016 20:35,257,0.0476,65.1,100
05/13/2016 20:40,235,0.0446,64.2,100
05/13/2016 20:45,223,0.0425,63.3,100
05/13/2016 20:50,238,0.0443,63.8,100
05/13/2016 20:55,213,0.0404,63.5,100
05/13/2016 21:00,226,0.0435,65,100
05/13/2016 21:05,238,0.0456,65.6,100
05/13/2016 21:10,252,0.0468,66.8,100
05/13/2016 21:15,218,0.0414,66.5,100
05/13/2016 21:20,213,0.0407,66.6,100
05/13/2016 21:25,201,0.037,67.7,100
05/13/2016 21:30,222,0.0434,66.5,100
05/13/2016 21:35,215,0.0396,67.5,100
05/13/2016 21:40,201,0.0375,67.6,100
05/13/2016 21:45,205,0.038,67.4,100
05/13/2016 21:50,200,0.0359,68.5,100
05/13/2016 21:55,183,0.0368,66.7,100
05/13/2016 22:00,209,0.0387,67.4,100
05/13/2016 22:05,207,0.0386,67.4,100
05/13/2016 22:10,179,0.0326,68.2,100
05/13/2016 22:15,219,0.0402,68.1,100
05/13/2016 22:20,193,0.0348,68.7,100
05/13/2016 22:25,193,0.0345,69.2,100
05/13/2016 22:30,186,0.0336,68.6,100
05/13/2016 22:35,187,0.0348,67.8,100
05/13/2016 22:40,175,0.0333,66.5,100
05/13/2016 22:45,170,0.0324,66.5,100
05/13/2016 22:50,175,0.0327,66.7,100
05/13/2016 22:55,157,0.0287,67.5,100
05/13/2016 23:00,168,0.0301,68.2,100
05/13/2016 23:05,160,0.0288,68.1,100
05/13/2016 23:10,133,0.0247,67.4,100
05/13/2016 23:15,182,0.0348,67.4,100
05/13/2016 23:20,145,0.0266,67,100
05/13/2016 23:25,136,0.0259,66.6,100
05/13/2016 23:30,115,0.0203,67.4,100
05/13/2016 23:35,127,0.0232,67.4,100
05/13/2016 23:40,118,0.0234,65.2,100
05/13/2016 23:45,95,0.0168,67.5,100
05/13/2016 23:50,109,0.0208,66.3,100
05/13/2016 23:55,95,0.0173,66.5,100
05/16/2016 00:00,57,0.0102,68.1,100
05/16/2016 00:05,69,0.012,67.6,100
05/16/2016 00:10,44,0.0077,68.2,100
05/16/2016 00:15,51,0.0088,67.6,100
05/16/2016 00:20,56,0.0092,68.4,100
05/16/2016 00:25,34,0.007,68.1,100
05/16/2016 00:30,44,0.008,68.2,100
05/16/2016 00:35,44,0.008,67.9,100
05/16/2016 00:40,34,0.0065,67.8,100
05/16/2016 00:45,50,0.0095,66.3,100
05/16/2016 00:50,27,0.0047,67.2,100
05/16/2016 00:55,27,0.0046,67.7,100
05/16/2016 01:00,29,0.0059,67.5,100
05/16/2016 01:05,23,0.0044,68.1,100
05/16/2016 01:10,44,0.0082,67.6,100
05/16/2016 01:15,21,0.0037,67.6,0
05/16/2016 01:20,15,0.0028,67.3,100
05/16/2016 01:25,21,0.004,66.9,100
05/16/2016 01:30,19,0.0033,68.2,100
05/16/2016 01:35,14,0.0035,66,100
05/16/2016 01:40,12,0.0021,67.2,100
05/16/2016 01:45,9,0.0016,67.2,100
05/16/2016 01:50,19,0.0033,65.7,100
05/16/2016 01:55,17,0.0035,67.1,100
05/16/2016 02:00,15,0.0027,67.8,100
05/16/2016 02:05,15,0.0038,67,100
05/16/2016 02:10,22,0.0036,67.4,100
05/16/2016 02:15,17,0.0029,67,100
05/16/2016 02:20,23,0.0038,68.5,100
05/16/2016 02:25,13,0.0024,67.2,100
05/16/2016 02:30,10,0.0019,68.2,100
05/16/2016 02:35,11,0.0018,68.2,100
05/16/2016 02:40,13,0.0024,67.5,100
05/16/2016 02:45,8,0.0019,67.6,100
05/16/2016 02:50,10,0.0025,67.8,100
05/16/2016 02:55,17,0.0054,66.2,100
05/16/2016 03:00,7,0.0014,66.5,100
05/16/2016 03:05,17,0.003,67,100
05/16/2016 03:10,9,0.0017,69.1,100
05/16/2016 03:15,12,0.0021,67.5,100
05/16/2016 03:20,0,0,69.2,100
05/16/2016 03:25,5,0.0019,65.1,0
05/16/2016 03:30,8,0.0015,67.6,100
05/16/2016 03:35,4,0.0007,67.7,100
05/16/2016 03:40,11,0.0018,67.2,100
05/16/2016 03:45,8,0.001,68.3,100
05/16/2016 03:50,7,0.0012,68,100
05/16/2016 03:55,11,0.0022,65.3,100
05/16/2016 04:00,5,0.001,67.3,100
05/16/2016 04:05,3,0.0006,67.3,100
05/16/2016 04:10,6,0.0012,67.2,100
05/16/2016 04:15,6,0.0027,63.4,100
05/16/2016 04:20,5,0.002,66.1,100
05/16/2016 04:25,13,0.0036,65.6,100
05/16/2016 04:30,10,0.0026,66,100
05/16/2016 04:35,20,0.0044,66.4,100
05/16/2016 04:40,15,0.0042,66,100
05/16/2016 04:45,13,0.0024,67.2,100
05/16/2016 04:50,21,0.0037,67.4,100
05/16/2016 04:55,18,0.003,67,100
05/16/2016 05:00,28,0.0047,68.2,100
05/16/2016 05:05,24,0.0042,68.5,100
05/16/2016 05:10,33,0.006,67.7,100
05/16/2016 05:15,22,0.0044,67,100
05/16/2016 05:20,25,0.0048,68.1,100
05/16/2016 05:25,36,0.0072,67.1,100
05/16/2016 05:30,26,0.0044,66.9,100
05/16/2016 05:35,63,0.0105,67.7,100
05/16/2016 05:40,39,0.0066,68.3,100
05/16/2016 05:45,41,0.0081,66.5,100
05/16/2016 05:50,48,0.0104,66.2,100
05/16/2016 05:55,53,0.0093,67.8,100
05/16/2016 06:00,52,0.0119,66.3,100
05/16/2016 06:05,50,0.0109,64.7,100
05/16/2016 06:10,90,0.0185,66.3,100
05/16/2016 06:15,67,0.0124,67.5,100
05/16/2016 06:20,111,0.0201,66.7,100
05/16/2016 06:25,109,0.0215,66.4,100
05/16/2016 06:30,119,0.0205,68.8,100
05/16/2016 06:35,115,0.0204,69,100
05/16/2016 06:40,137,0.0244,68.8,100
05/16/2016 06:45,139,0.0238,68.7,100
05/16/2016 06:50,130,0.0242,68.8,100
05/16/2016 06:55,133,0.0254,66.8,100
05/16/2016 07:00,151,0.0282,66.4,100
05/16/2016 07:05,189,0.0333,68.2,100
05/16/2016 07:10,180,0.0304,69.4,100
05/16/2016 07:15,178,0.0343,66.6,100
05/16/2016 07:20,231,0.0423,66.5,100
05/16/2016 07:25,184,0.0321,67.6,100
05/16/2016 07:30,195,0.0352,67.2,100
05/16/2016 07:35,234,0.0396,69,100
05/16/2016 07:40,255,0.0454,68,100
05/16/2016 07:45,269,0.0495,66.8,100
05/16/2016 07:50,230,0.0409,67,100
05/16/2016 07:55,235,0.0407,68.2,100
05/16/2016 08:00,247,0.0458,66.3,100
05/16/2016 08:05,283,0.0493,67.8,100
05/16/2016 08:10,275,0.0481,68.2,100
05/16/2016 08:15,279,0.0488,68.4,100
05/16/2016 08:20,270,0.0465,69.1,100
05/16/2016 08:25,291,0.0523,68.2,100
05/16/2016 08:30,275,0.0538,65.4,100
05/16/2016 08:35,251,0.0456,66,100
05/16/2016 08:40,291,0.0524,66.6,100
05/16/2016 08:45,265,0.0458,67.7,100
05/16/2016 08:50,273,0.048,68.1,100
05/16/2016 08:55,229,0.0429,66.2,100
05/16/2016 09:00,231,0.0416,67.2,100
05/16/2016 09:05,244,0.0442,67.6,100
05/16/2016 09:10,243,0.0439,67.5,100
05/16/2016 09:15,233,0.043,66.3,100
05/16/2016 09:20,185,0.0321,68.2,100
05/16/2016 09:25,211,0.0378,68,100
05/16/2016 09:30,240,0.046,65.9,100
05/16/2016 09:35,242,0.0439,66.6,100
05/16/2016 09:40,234,0.0427,66.9,100
05/16/2016 09:45,241,0.048,64.1,100
05/16/2016 09:50,201,0.0376,65.2,100
05/16/2016 09:55,224,0.0441,64.1,100
05/16/2016 10:00,222,0.0418,64.2,100
05/16/2016 10:05,239,0.0486,63.4,100
05/16/2016 10:10,252,0.0493,63.5,100
05/16/2016 10:15,230,0.0451,63.4,100
05/16/2016 10:20,195,0.037,64.3,100
05/16/2016 10:25,206,0.0386,65.1,100
05/16/2016 10:30,210,0.0425,63.8,100
05/16/2016 10:35,193,0.0395,62.3,100
05/16/2016 10:40,221,0.0442,62.7,100
05/16/2016 10:45,290,0.0621,61.1,100
05/16/2016 10:50,236,0.0448,63,100
05/16/2016 10:55,267,0.0524,63.2,100
05/16/2016 11:00,205,0.0382,64.2,100
05/16/2016 11:05,211,0.0529,62.6,100
05/16/2016 11:10,237,0.0489,61.6,100
05/16/2016 11:15,235,0.0465,61.9,100
05/16/2016 11:20,254,0.0486,63.2,100
05/16/2016 11:25,221,0.041,64.5,100
05/16/2016 11:30,258,0.0499,64.7,100
05/16/2016 11:35,206,0.0408,63.6,100
05/16/2016 11:40,241,0.0507,62.1,100
05/16/2016 11:45,245,0.047,63.5,100
05/16/2016 11:50,200,0.0395,63,100
05/16/2016 11:55,247,0.0472,63.8,100
05/16/2016 12:00,192,0.0371,64,100
05/16/2016 12:05,228,0.0437,64.6,100
05/16/2016 12:10,239,0.0456,65.3,100
05/16/2016 12:15,294,0.0561,65.3,100
05/16/2016 12:20,242,0.0479,63.7,100
05/16/2016 12:25,257,0.0472,65.6,100
05/16/2016 12:30,249,0.0595,62.3,100
05/16/2016 12:35,258,0.049,63.5,100
05/16/2016 12:40,262,0.0496,64.6,100
05/16/2016 12:45,232,0.0459,63.5,100
05/16/2016 12:50,275,0.0563,63.5,100
05/16/2016 12:55,265,0.0509,64.1,100
05/16/2016 13:00,227,0.0457,63.6,100
05/16/2016 13:05,218,0.0445,64.7,100
05/16/2016 13:10,264,0.0534,64.9,100
05/16/2016 13:15,283,0.0562,65,100
05/16/2016 13:20,294,0.0588,64.6,100
05/16/2016 13:25,276,0.0513,66.9,100
05/16/2016 13:30,261,0.049,67.7,100
05/16/2016 13:35,289,0.0534,68.5,100
